image_name,bicubic_psnr,bicubic_ssim,recon_psnr,recon_ssim
384089.jpg,26.050375118799735,0.7194691300392151,27.32098142905935,0.7601580619812012
385022.jpg,23.089891613426396,0.6962695121765137,24.8228031195559,0.7513931393623352
388006.jpg,26.591722908927572,0.8529426455497742,29.84625285022126,0.909015953540802
388018.jpg,25.356692179879147,0.8358969688415527,28.793541535091713,0.8812182545661926
388067.jpg,23.507797303618403,0.7948975563049316,25.523901293114307,0.8442147374153137
393035.jpg,23.97101356666324,0.8014877438545227,26.32510407335257,0.8462302088737488
41006.jpg,27.252562019865344,0.8051239848136902,29.2717430485214,0.8397975564002991
41029.jpg,25.60071744321344,0.749296247959137,27.288074392939315,0.787352979183197
41085.jpg,25.58941355828155,0.7616773247718811,27.22161625567832,0.8202921748161316
41096.jpg,23.435771510024942,0.7517678141593933,24.949238936478256,0.8165726661682129
43033.jpg,26.889538567715174,0.7974273562431335,28.79281817679324,0.8573337197303772
43051.jpg,30.659375349139545,0.8631117939949036,33.150620675285694,0.9116149544715881
45000.jpg,26.183220731350154,0.7815738320350647,27.887402074266316,0.8421704769134521
48017.jpg,22.185130652943677,0.7001490592956543,24.59418310957038,0.7762354016304016
48025.jpg,23.850948585355397,0.6801717877388,25.703726324194037,0.7304725050926208
49024.jpg,31.110381655499285,0.8959589004516602,33.85403144067285,0.9400239586830139
5096.jpg,27.526078981709098,0.7282211780548096,28.94220435965622,0.7717244625091553
51084.jpg,25.419428199337606,0.7794461846351624,27.440143345952844,0.8291924595832825
6046.jpg,23.69916417365237,0.6954914927482605,25.3312063271943,0.7526839375495911
61034.jpg,23.545329551945237,0.7896192073822021,25.780103509706436,0.8405594825744629
64061.jpg,27.57109215177888,0.7604708671569824,29.726067243146947,0.7982032895088196
65084.jpg,24.957318545902382,0.8233901858329773,27.734764683710953,0.8773653507232666
69000.jpg,22.963377411107288,0.7487407326698303,24.50670111125912,0.7976590991020203
69007.jpg,18.259920721663907,0.680088222026825,19.635550882009856,0.7655425667762756
69022.jpg,30.723175826743358,0.8877432942390442,34.4437839722388,0.9271476864814758
70011.jpg,31.244288578056334,0.9073098301887512,34.899202439952276,0.9437177777290344
70090.jpg,27.44698698800756,0.8166396021842957,29.195497900767453,0.861534059047699
71076.jpg,27.2908035323138,0.7169657349586487,29.227988644381075,0.7406676411628723
