image_name,bicubic_psnr,bicubic_ssim,recon_psnr,recon_ssim
226060.jpg,27.139136761114436,0.8792173862457275,29.48865745339792,0.9177625179290771
228076.jpg,23.322276568976335,0.7736315727233887,25.03550553028657,0.8228271007537842
230063.jpg,24.679062237528594,0.7676793932914734,26.399088447121073,0.7971952557563782
230098.jpg,25.205629700130782,0.822580099105835,27.542421093481927,0.8407966494560242
23050.jpg,24.62228180711208,0.7823413014411926,26.416845129133083,0.8174915313720703
232076.jpg,22.129215947738135,0.7567470073699951,23.14190501001198,0.7926985621452332
235098.jpg,21.63697735867445,0.8024433255195618,23.890834210801522,0.8663460612297058
238025.jpg,24.716714182338873,0.6764609217643738,26.170614378111267,0.6677855849266052
243095.jpg,25.009675068063032,0.8234407901763916,27.49629835238885,0.8567893505096436
246009.jpg,23.520402136193255,0.7519387602806091,24.956024085414512,0.7959039211273193
247003.jpg,26.925648092606362,0.8301226496696472,28.623619542051895,0.8489456176757812
247012.jpg,26.01846286729899,0.8098983764648438,27.826880502838414,0.8118936419487
249021.jpg,26.091678197342517,0.7764256000518799,27.714234887576218,0.7867960929870605
250047.jpg,21.642597098555928,0.7440416812896729,23.80191870550724,0.8085002899169922
250087.jpg,27.029271030359297,0.8735625147819519,30.434971785590946,0.8924444317817688
253016.jpg,24.046272272571017,0.7724091410636902,26.03768337765567,0.793829619884491
253092.jpg,26.62413491781691,0.8454545140266418,29.131649181558572,0.868476390838623
257098.jpg,24.705345574858377,0.7198308110237122,26.52781223781742,0.7264758944511414
258089.jpg,22.856622146936793,0.8088126182556152,25.086105810823703,0.8600831031799316
259060.jpg,23.008744186966194,0.6264276504516602,24.098761650779803,0.6486368775367737
267036.jpg,25.053564923701572,0.7559104561805725,26.46166706002218,0.7755005359649658
268048.jpg,24.110100955376662,0.7820723652839661,25.88853418683238,0.8168676495552063
268074.jpg,23.617886208162737,0.7103919982910156,24.963407164245922,0.768115222454071
277053.jpg,23.179937313422446,0.7238695025444031,24.823959091630172,0.7593793869018555
279005.jpg,26.109231426838114,0.7649502158164978,27.333579586467685,0.8022518157958984
